customer_unique_id,product_id,rating
8cceda9d14b22d0c1821475bc85c685a,438b5ad4eda7949fae4a4b834a69bcd6,5
37545efd489b0b7c9aa20690f344271d,76f3a48853690a1aacb7c3adc9831ccc,5
cc6fb42cda5848164faf7edb472cb013,44a34214a57dc373dcd80f54c919d006,5
13613cae6e3bfea8327a916246c96cc9,19421075ae0b585f2dc13ff149e2119d,5
b5365685cce9b8e55693434c83891942,ce93cb16a8a8bf824af8246d97692415,4
5507273c81ff4c64e8748dfc879f213e,58f1f70c378b16f78eff44c7104aa772,5
ce3fe361f9e68bf0a813baaae1334d01,0cf5798cf0a69ca39b286d63dd5a9501,4
c64d55d7bbbddca08ef95b818ff81a66,740d6d43b4024544171093587908a23d,1
836713957002e55fe78f04567a7823b1,3e0f398b664b26e3224c79dbf435191f,5
22bb5f27e6defb0d50a0cf5162891129,44a34214a57dc373dcd80f54c919d006,5
dcab6749dea9e9411fd400cdf978f3ea,1d3ecbda18167c766a3381fd16108e4a,4
af096bb816f90a11731e6b258a785d85,80c8ac047ca651a5672b8a7973085640,4
a753e2043d1bab6426cfc45022073647,1a758361b1c10b3ffe3d3373332de319,5
aa12ee86bc153f02384d70dc61ca67e7,977ba64f692dbbeeb81d35ad7f953c5f,4
cdbfcbd9454f2807600f6f46b6d9d27d,e71ce72b19b83080d97cf4f06c90d096,4
67ab9445ba8740932e15d488fae4295d,a8fe47ad6f852f93cc92c7b408687de3,1
00970787f181925ba33bd32b3817f742,84dbf59971e2dd6aede4b0e0b1847a54,2
11ac549fe00a941c3b8af366c22da409,7d7c88bfb43544f54910ae927de849b6,4
ea9b6e80b1f0c7dffa5f4c3dbd681db7,5dee2c14e1989141e15d341d4c62d72a,5
dd3dbd954a92cde43aa989722745a4f8,66f4a4e7df716d7d67d81496ccc1ccf6,5
ab243cd9e788d689cc822380f59616e1,f0f719ace174d68fdc838d8d6c4ce26e,5
249e7e4b31abf4bd8c1d71a7889493b3,eb7b82602a7931947d3a2708d9b88bb3,5
184932ddf3c1f0342017fe32660485f1,e20e8fa3a50b1774e52b89664b3b6ddd,5
38ed5dcf4671ea20f3cc051857efafbe,11875b30b49585209e608f40e8082e65,3
1dfd7e9fb5ab41c3bac1a4e1229683a2,0ef509449287240ee39e57b7eb630202,4
f0ffd8c6cc5ee310933c1b109c3e69f2,467c6bb41a33d10e03816f139e7baf85,4
10c792a88e593bba5b8d390c5a8ad942,277bf2ba07ff0451aa37701b45aad827,5
ad25c8b3c259a4e5f2d635207cc0a8e8,2604055d4992311bc72b115b6d5adda9,4
7fce5c342223e12e4e941e0ec447ece5,4b5e26931a0b0d3a690a3f520329a975,3
e3872b533cb81b1500679d367f706f3e,b1f47dd699f91241d4e89d27b212a4d8,3
378706457855d2e06f8f62a2066b8b82,0660211440ed1391f5375fbaa39443b7,5
3e6af1676898a625a1b774da1532c4cc,de64d6bf725afcae6b5bb5f3304646f3,5
7e31415f61783fa07f33a486fccdf9b9,142f698ead085dede05f43a7ea54e931,2
814286cc1f3e933227c148747bbe3a71,0830788ce2a21bb3aacbd956403f7851,5
ad09c5f5c39cca6a6d6ca4d2eb767294,7fd9bccf4c66729e3f5bd94f542de136,3
35275bb2b340c4f4a51845f26f7225da,9cb2ed2f273027b8daa3b0863368105c,5
887c71ba8e0b027ea5499e55764ba5ec,92f02eda1a2e9693260a62c8af2f73be,5
9f977f6727f07b13fc997f1e61cbed07,f9b0ee95ce8b1ef8b50eecc5e0fa4348,5
928c822f6eb7267fe1669503d1a24c89,3c61c2007c26ec50365d6c385e088ca1,1
aac6c5c4314e4c2721df1440f0ede0fd,ecab3fa721d1b06c225f23c30f02eb5e,4
f483e92c95c352c32547925219237cad,054515fd15bc1a2029f10de97ffa9120,5
8b4e36d49c6464d8075a121c01037f85,51ff363ff8346f0fb99858f2c0954231,3
4e4de35a1e624240bb9af88f7ac8b175,cec09725da5ed01471d9a505e7389d37,4
d1b909331ab7e40645edd582f0469d79,2b0943c63387bbdc046d9a7692602388,4
993ac39b14e1d7d2f325adbd31b831ab,003128f981470c3e5a2e7445e4a771cd,5
9337bfefb11c6226c50a95fb6593ded7,25bd6053b3b5425cc4277b3c51641504,4
c72c3b3f555a26bf87bfe2380409403b,5ccc345baeee162f46c5b18f7c5ccde1,4
937ccb37e4aff745a55e6ab4d55f1034,8ebb3f77fca7f2ec3283f8850ac55a15,5
7bff95e83b82ed3228e004115e553731,fdcd8c17805ad801a924cf11272a2834,4
29b9db7bb2e782065c7f85be91b86cb1,38fa750a3a3b3204f169c86a3284d387,5
682dd9d89b6bd17e600db2ebb25bd46d,12a146749cb72ebfde01a89105df1897,5
b33f678a7299da3b06beb4438a8d6908,913803e9e4b81c3fed4841cbbfdc59fd,4
0751ebe1c05ef7a632934adae06c6d4a,507860a079d200267e4d13b76ce1d978,4
0f98c22e9d3c8e841a60e9e624950a96,77cc62dc80ebe12a0452d1ce0565acdc,5
a82ac84f3bb9ffb3713cfcc88abffdaf,d8de812ed5d981fc6a3984f4caa2aa05,5
0066b328e72fd82fd7420bf849c0e8b4,62224b433a431310bf27129938ad9f64,4
76a0cd11c93798fac74516330bd7bf3a,88cb48d5db69a7413a20a707e25ec2d6,1
4b57a7d0dc718eeb5ceb5d75f46e2f76,90fe2fe298ee4705129235c33958fea2,5
90b6f2b3714ba160278eb45afafdc8ba,ac90817bb08e66670f9059f85f76b796,5
642d59e578f3b272a5f51e7ead30d600,72172e982e8b92155069e4201c92c0bb,4
57fe6b60da64927a2c5109c933e4b748,02a0c276d5a252215b48269dea73a6e7,5
a25ed5f8cc1b7c4228d6e01a92bfdc66,57f2de7e1c6028c7d38a50cff155c794,5
5d2271e432a00e8f6946d01d86d68127,d159157f1837c548e960ea0e9b00b259,5
b3bdf81199df64fa6e7dc57a0e588cf9,f43d8c92c915b3b6974ff58ed1f4d996,5
b405aa785f5a7c15dfb42386ef1d4294,aea5937ba2b757b9fc5017f2d11f288f,5
c1a407e61dad78110e4e5150afe80f8c,91846781ef75057e134949400768e272,4
e2c796d3ee71a8ef9453dd3a9637bc56,cbc1321327e4846330530a9abcc13841,5
d263d3c7ecc90b81eabcbbef12ca5904,8a2fde854a6f41aae89ce99303a847e8,1
e4b4ab0cebdc0949fcd579139e173acb,a710be5818329b097a82bb26b480f5fa,3
7a84ed46fc6220a95b1de245da6535a8,79d2c1de4aaac73cf031b5e1f03a68aa,4
69f2b91e480abdf906b7ea6c430397d4,908a8949fc2615cde40d1568d16aa6ca,5
92fffea7c555e7cde3066ff5857f336c,995e25d9b46dee183004994645768d95,5
ccfd020eaf030301df959b4f09ff45b6,10d2b7a176cd8a35bcae7c15e0e7626e,3
1d294b93616ee2baecd5918851ce19ad,570df4c7c2a1ba5d810f27b93c584232,4
8e8e8111465227cb21a119e911522406,f699b297070aa38aaf3de9639302506a,3
ab5cc494deb02196afe86cac127ae4e9,ceb43e52119b25c8f2b6049a5534c339,5
f48380fe44b8161edfd5d695456110f9,ac8e7cf3a658f63dc68dd7f3b8b5f97b,5
017c4e59e1a95482f32f65e03a46af95,d22bbc02259111e107ee7916637d4791,1
52f6da6e684eb6dc2a1654b5a1faff60,7612afaa8218e79b3011243ed9edea9c,1
343df898b9cd79daee03ad3ab687597b,dd2ab8097e36b7a1f348e87f9b22d09b,5
92dd9c8abb3cfdd902e9528cab9cc3cf,ebb4faacc3b7ade065ff47901900c4e7,5
97b656952c141330986da2cdc4d55b7d,11dc4053871ff53ff79fb1fc7e6b160f,5
5604315f3c3d5a34b7f579718f111da8,7d50930301709838d8e90dcac5cfaa84,4
20ba2d4380b84306d894aec13ef08bc7,c9c455f9fd8ca66d3ff7f90a249753b4,5
5d1647e11cd6258045c598fae437387d,ba2a4b4789f9736851b6a9c98d30f21d,4
a91913d94fec6055b4b00fff604deb12,44a34214a57dc373dcd80f54c919d006,5
b2e49db04cda33477b966a40343065bf,d34984353fa530831479ab9686c090e7,5
6d16033b6ec1b05ed1fac5f92a7bd8fc,99aa268744e2967e0ed6d3b22a38eff2,5
e1271d8a2ce007bdd8b40df8a0ded843,09fbb9fc5bffc1ce6dc2f66289dfcb05,5
1232ed805c94f85c07527c40e54aa318,48aaba1523759485364bcd94f4d4c4f5,5
306435420dc26d63789a6a0ccfe6a1a4,2db5c88d6c9f09b9d0508cf01bdc54b9,5
d3e02f4e753b1f5858aa120c7cd41c09,88c20c5a22f2ca169af8cfc2df00a7a2,5
c0842fc6a034863db2d8479df8435492,87dc701592a3d9c9b7b02e6b004f7764,5
d651f48b3c453fe39afce7628bc8269f,906b11f3bc3c98f883afa0eb67b0fac7,5
8b7d60bdc538dd3cfb06cadf62775610,054515fd15bc1a2029f10de97ffa9120,5
530fb423e2cd1833d8fb6e531b6609be,4180a49d4b879e727ad2c8e82a9f4d87,4
11fa3e53b2e418ed264079f0b739ae68,bda14a918da6a4fa9168277a57d59578,5
cc5c771d84e5ed72077117c152430191,54e9aeb95d23962bf361ec89ac47cea9,5
84fb1a23195812de513cead8d4d8e679,6a1a04054158fe995e1688d8f79605b2,4
87ac7e5f6b930506317ef40389cef147,76ec315dcc55a9e20ce3c0cd6124a9b3,4
a8bdc0d9ea28636ee0ada5b9ccb430c9,a1efabfd513c691eeb2650e5f04e5cb6,3
a3fa9f85ff02862dd94e82ace1f4f245,583f158587cdecda3e8bdea694021e39,5
1adee71d97c04b5a132eb30411732f64,c6336fa91fbd87c359e44f5dca5a90ed,5
7f056701681de7475f34ab534321396c,668e8ee8f69c3545109fc40f72336e8f,5
5124118c33c58bf9815e57469aeca824,236c8998f9a6e6150cdfb75fed83c15d,5
6b21e189551050368fc9b93602f749e2,5dee2c14e1989141e15d341d4c62d72a,5
086117652ef8e4a70c08f770edf45bd1,054515fd15bc1a2029f10de97ffa9120,5
bd051b33855f43132d6756151f0f7b36,fa381a4a9af65ea5fc8f3829214045f9,5
b05a0be462115e2c6e1580b127161643,30b426aecc4e322e14030c1f384b1763,1
86888bde47671fa164c9b4ddfa53b9f7,2196663031bcde078cede855ac0b5739,4
4e524b55800ba1e9a52ffc54e9cc7882,59391e840980a4bb6df5f44d3d734df7,4
f6a518ea0bd168bc5f9a8d1a7c187314,b07085c1dd895cb3ba680dd4cdf0dc93,1
9ee3355878a106ee6e35286c2652415d,fecf6223a3494f35362f670e571d2a04,5
040dc1ab0fe089423e1d53a50be09a28,85fd14e978b92176dd210c046abc3540,5
e0bbb10705f6361b27c8b3466b9b7317,99fb0293e181af6a2b692fef4ddac420,5
f7d2fc6f0a2778f53d2a6bfc27bd0e8c,d22625c4bd160a54f96629f139153c74,4
150100a81e2fb3390928b137c8f289f4,3ff718959f57e5a5c7e17ee1af98dc10,4
66e4be6d20670c8bbe8e3e3b11e16422,c6336fa91fbd87c359e44f5dca5a90ed,4
321aa01a034f471dd5ee50ddc657c972,9fc0c73ce4d0eaaead44e81eeefebeb0,5
86243f3e50e3b844b1d7bd850c4d2623,1acb18fc869c5489d5f76abcd681165e,5
2a342fa405796e94c20d5679d77a7771,fa66c43e63966d8b1770f6df326e05fb,5
f1ca9cf8fb53b6128f4aca42dca47125,cec09725da5ed01471d9a505e7389d37,5
e1a3369d056da99d86a2a35b3eb18ac4,9b1689a9d895d266ce7134329b4e905c,5
dd039ee577bae280abdeb92322f04a49,810cb3c5af006624fa32d362077af85f,5
9adec6f2bebe335e800cb1cb911bc5d8,9695ef7fc6824ad30eb18ab61ecf906a,5
d73d004de3aed3966af479e76177235f,17efcba3c09566b89c945ef563f381d2,5
ec1b415b2efff21bc2a58c9a3b33bff1,bacf6a8b3c76adbf95a90d402fded27c,4
73571003081a889e91c17d68ecc2b260,89f1e78cec2da8a550bc341cfc36c066,5
98a8081d6f922b47f0b48d0b10665047,12087840651e83b48206b82c213b76fd,5
91802398bf6fcefbd543b8e1ae742642,79b5f6746971ce589060a7aeef9f9d9f,5
635699e286ab622f3f1969f6a8c847fd,404c6e8590cbb06f8c5e911d8a90b1e5,5
3e27ee3f48cb9cabeabd93885de3fd09,712c57780310856377c327e662653625,1
c9439890f84d87ff0eca5ce638cc92da,913803e9e4b81c3fed4841cbbfdc59fd,5
6e871c3bbb75ace129f8c75e006cdd86,652b078a8a6450ae6bf0823f150c7ede,5
1ee1aa6d721e29fc26f2c4aac3d615ab,804276969fd6adfcfb9c9dcbce2fe8ec,5
3b97ff93ba0bc4b2110a158bc0436b95,7612afaa8218e79b3011243ed9edea9c,5
1288febe2567b6c947c5f7755a2856a0,c6336fa91fbd87c359e44f5dca5a90ed,4
620b2eae304c046f8945c3a326807307,6fc29f9edcdf5b8a70c15131501620e7,2
2e43e031f10de28e557c35ef668f9396,f28cbd414cd06f1ae84065c8dd8be834,5
b482320c05978ae983c969e80a9a259d,5a47c5b5c3866f29177d497727f22f38,5
0676ed36c5d0ebe8fa2466b73043bb4d,6d44f3fbc06b938eab4daf060c507248,4
057854159bbc3a0aca93bbecd210c495,38327e062df5eb11f9ff87b586df0fd4,4
847776bc437d1904d40a502fd7c982b4,ba4bfbf74dbe7ab37e263b9326da0523,4
cbd464dcb41d05485e202090e631fe9f,2b0c892ab2b8e600a0b186db31f5947d,5
4687d674a49ba99294e0df20351f8d63,fb495e971326b55afcb1f473adf0afb8,2
586759804d595b47030c9bbbf7b4f33c,c9c455f9fd8ca66d3ff7f90a249753b4,4
679af27d3d52012a30abc23e3d0c6a46,f6af530ddbadf0aaa7203f45880d760d,5
bc25ba883947edc26a551f5546913c90,cf12b06885d2d33726d6a0eeb2714fa6,5
1cf23763ac9e9e8d66727be259813df6,afd22faefd9584467a374bf7a50f0996,5
cac9d6eca72aae38119b9120c6f22a76,3ac29f1f25166dcc60b97e65d9a5885c,4
a23e613e253483c976dcc6567efdddcd,6c9e39d79ed78d8a01bd1e8ffc551a40,1
661d61e36af76f870eb3ad6c7b8199ea,72a30483855e2eafc67aee5dc2560482,5
39c6704858a74ab6ba299a0341197e0b,6decf43351d89bcd0d6f0f2b607c4e1c,5
02dd4969c23207b44ef9252dd7ef59f8,ff7824d83aca56224fa3e3b524748ec5,5
f886a3f43af9ac928fbb4b56436c528c,cc1829caca1897ee76144ef20a32330f,5
67466b5877fad6f2279c1fb634c9aa5c,12f0e759d76acd32755add1bf8d583ea,5
7c2c6831120f7c1aeea02c264e7012c3,b0f007aa08f8289b1b3471eda48c8d9c,4
b5e391181709e5196275b01b8e6e9d73,c5038055690911ed8e218cceb07acdf8,4
0326524848da9311350236471586bd61,e48f857c5498e6408410be1fda8e0fe4,5
5d34d24e04df6b3113de895541d2b1bc,768ea53ea10b7fb3bfa4d3cc4f918772,5
544bd839b4e7f92a077c7bf2410f8b02,54a03278272d6b4da99f843fb8120754,1
c8dd9f997f6c6d0765c75a0cc0b72a7d,d7d794641d5ada503ecda1a6f19199d5,2
29f8e372b3b1d42ad2e00a0b976bfc34,a48138f7de6ebfed36f91a440fcadb64,5
8d50f5eadf50201ccdcedfb9e2ac8455,88159bac10e3d4f4b69b157406c7f70f,5
b93d4409cb34a0482ad24e7b25b646b5,f699b297070aa38aaf3de9639302506a,3
2b305216553c03d3a00b02c1b879fbc4,490b7f74cbef35be4b6b69bb5f177386,5
212de5904c4fe864c3a66f26d3043d97,c0f957a555a4963d82840e7ca9e06796,1
38147120ef93174c2a4dc73918c2489a,a1e903cd2d23763ef8b85ec12eb79d9c,4
32fa2586c5b74820ac729f8187f22998,d8de812ed5d981fc6a3984f4caa2aa05,5
9a481c845f8bf3fb0b9f4520f11c353e,91846781ef75057e134949400768e272,4
a1605a83a0e36258d7eb2da55bb5ff4c,c4c7585167f8d6dc4ccc0b38f0d820ca,5
4f2a148357ff98616baeec0328f95502,91846781ef75057e134949400768e272,5
a8a4faa885db1e0459274d6b570a8003,35537536ed2b4c561b4018bf3abf54e0,5
c0ad7980d12088541d880800f1aeb9fb,86b8032cbb666ec9ca1f2aa4d4cace06,5
80184068dce7575934aa4f4b7e4c9641,5ad10e52cf040b4a6fe4f0c0d513d3cc,5
92017825e4d41c89b8c7aeb529f5d0d1,c69a909c359c635a647fb23aff17b362,5
d2b8fc818f2d1bae3c81ce20fc64a430,75285f54a9546fb99e970a15b52e15b6,5
3f07b27bda75f2b366711f3ddac52a4b,f63729cf4441fe64282cd1b82281792d,4
b338b43d7ded0affdb146ea0089b824e,c1e5b96342357985d492c02b4279ce9b,5
4118b91e5342b4c4fa0192a131cfba90,d3c044bd42d84a79e3b0c42662806a48,5
0cca3951123a69f3715dcdbd8c66cdae,5da831182fe9ba6ab33ab17bbc5d16c7,5
08956f78b05a629117296cd7fea74142,3729e88d6c44656dc1bbd5f3c57b00d4,5
2d348df48232a856b5636d7951694081,e729528d0513c6dfec158a515a47187b,5
6e7ccda13ea197e4c689ac8a6ab43f91,3b43f7794dc5da533ffd74ebfeccf539,1
ad8e98694a0e0cdedb146cf5f8e8e913,09f6dccfebfa0688abfc1af640b69e61,5
26e1950e80682b67d9c39003f5bcea80,fecf6223a3494f35362f670e571d2a04,3
4bf871ccedd5206ac4c85b681a6d12c4,c652eb90b3f1bf875c4a5447a0710f65,5
998ec6e079e1b08aabf6c61c7ec10db4,9d8a0e115e802d845b4ce1eb794d1260,4
73b05ec5af78e1187444350b6ee5f573,58a56598bd27e4169dd5ab99d2eee335,5
a2b6db091d630fb0769c10c3af80f964,a1e903cd2d23763ef8b85ec12eb79d9c,5
78911f9f3ff8b99a272b39a458a9120b,84fad62439091ff986a3885bfd6d299d,4
3f39ce61f0389896b879678063882744,8baff20b1d1f194101d0b37036772bca,5
e83bc3655081cc3917b039a55c53a504,5c77339ada5044e33450d5c2660692e0,4
0484f4053df3702347e3b260d0eccf39,ce066f4a83649651549d717c9b566816,1
5f09345e70a93cf9d42ee260ea6184e7,eb005badd08b68a6361449b18b6e13bb,3
7e81d7c5260c1590c9163a1629e56df4,fa23bf270fb9880690b07d09b9f9ff20,5
34384f751847d472786c7e4a13f2e6d9,14555ba663de8689feacf1d0819cc3b3,1
f851ddfafd2e30ed3944f49411b0f551,3a05a947f28cf46d789adedc107d7595,5
214bd392f589811498bff8472e913822,52113f93f479d50c87659d39f4a702e6,5
a16af76f80949cf52a52c2ac7c6b8d16,8d024e70a7e9e92b8851684d047a7021,5
bd0262ae41696f8c658a360238285ede,c1254983bd81d72b96867b6838582cf5,5
2305772047db5a4a72a020bc1b759c61,3ecbc951688c7c4888ffe682edb8d651,5
e187b9671c855c63c1400ecb2cbe5191,72c4ed817b3980cf86101f5fa7b234f7,4
a467e2e01650f8ac74ac814ad3aff2df,9283d9a045e8cc8a2a7956c5d243362a,5
f6aa9693372ad3926e94cf6a259742a6,2dbb788b447f7a145b04e805555d89eb,5
aee5f6629ae32b0042736c75b6e67368,f663527ddb1b3def5cf66a2324c3402e,5
e949582c753d31ad0c42ed4b351e0bc1,11875b30b49585209e608f40e8082e65,4
7f7126b230207b8c24086dfb5f408ec3,316f27506e0f2a39700f801e859576eb,1
88512a144240eead8e662f42e70078db,9f9a54558f0c3453b36512b59a4be85b,3
95d47153b9bc4d0fe3b9c714c4b19c3b,50aa8f292a9510d5542f2a078903a2a7,3
6993cc9545f03b4080afddbf06c2b529,f699b297070aa38aaf3de9639302506a,3
0accfc28d252c3155b25991b5b9e7ea5,416fad0f58722ac772e8ac9b3e33a0ca,5
f07259cdfc60ea06d875f66863cfe7ff,3570caaeaa3f5a1ae76392bb2b4155f9,3
3883df9b90b31b4e1782b3b751617f78,fa381a4a9af65ea5fc8f3829214045f9,5
0b5057cd51031b814ac5667fb3ff0dbc,df2a36e39b65ff56203117e93bcbe20a,5
4cf1d62c5636672300ac7c90feff2e4d,7c7588d9c0e7596f400f129e8bfecb03,5
0384a3228ed57a731fc7eeae852a1a06,12cfb75a481057d8c401f03f870a3305,5
64240d7b6620f8fb1126edad450064b4,612da1ab2099d81e7da8a5769663c1ea,5
0c2f93620ae7890e3587e78e6e4f9721,87c9f9f88ecd5b9de26a0a61e06e1d67,5
de87cb2cab6084a1a92f540114bd14ed,72b61ed035f5576359ccf0d2ec7bddf2,3
ea34d473a7047c75989f3c36fdb9fd52,aa5d6a9bd4be367ae1a3a29c323c7c11,4
26f141c69d3a2c12a6e7c503f8aa4ece,0d0f800ef21c01c777f2b36329584404,5
05a0d2f74bfcf5c9f349eeff7939ce76,b168e4a5c3f1d25dbcc01d914ea1cf5f,5
83bcfeb972ccaa57c18425b7e67ff5b5,8d165e4e114bdd886972a3061c44ebba,5
352fd235c6e516d78f7481b9dae3eead,4a8388d725082add032c3a248d515142,5
350e8172d9a1ed3cea31f50e09de726f,126789406f4159e6f8ceb1910c164fe9,4
823d0e3d556f32b40fb5ee165deb2292,ca36223e14b83df526098afff99de992,4
8d80fd7cd5745aeb72c314664a1ec3f5,9e164b4afdecc7c67fb9b6f12c104e21,1
22b05429f5f6165b033dd8ee7cee1150,d22bbc02259111e107ee7916637d4791,1
09591f2566b9aa31baed0f7ac04ca00e,68e3ddebebde61d68a6a35c3734bfb0f,4
c12574e43ad5e460b325515c238e651c,7e93d6b6ef018d488da72952ce48fb9a,4
85c8172f9352ed5b515ae8cfe0315bfa,32aeecc02aa5adcb7f75155a80a47836,5
4426a915a8e65d0f7c66a021b1590559,f25bbb88c1a219c21b1af6b99895b960,5
0f7e428084c3b6a570b7cac5627de597,2196663031bcde078cede855ac0b5739,3
10eb42ac58a65967e9448c1f0e6d6679,0fe922b7f7d43ef454bbc241416e7401,4
c5b4ca98504fdf208ebf29bcf20dcbad,cdac6f1d43b36d6f681eafe6bfd37ce2,5
a2203dfedc3b062662c14d3a57b9ec8f,5be51b87d3f543e942bb8299c5bd4423,5
1d8f1ca82cf6c04de2391eb61b9ae364,622bad99b4296aade0783ebecdd3fa15,5
